CustomerID,Age,Gender,Annual_Income_k$,Spending_Score,Family_Size,Tenure_Years
7953,66,Female,55,77,1,9
7954,20,Female,102,29,3,10
7955,60,Male,62,35,4,5
7956,66,Male,128,45,1,3
7957,43,Male,36,74,1,3
7958,52,Male,113,94,2,4
7959,25,Female,31,90,4,5
7960,69,Female,100,99,4,5
7961,53,Male,147,92,4,8
7962,24,Male,75,29,5,10
7963,63,Male,103,70,2,6
7964,63,Male,148,3,2,5
7965,53,Female,95,93,1,2
7966,33,Male,109,57,2,5
7967,41,Female,73,66,1,7
7968,18,Male,68,22,1,3
7969,66,Female,140,27,5,7
7970,42,Female,62,22,2,1
7971,27,Female,82,74,2,6
7972,33,Female,121,49,5,1
7973,33,Male,92,83,5,7
7974,25,Female,91,24,2,6
7975,46,Male,41,27,2,10
7976,56,Female,102,36,1,1
7977,45,Female,86,17,3,9
7978,23,Male,61,56,1,5
7979,33,Male,117,10,4,7
7980,37,Female,35,54,4,1
7981,33,Female,129,81,3,8
7982,24,Male,71,74,5,8
7983,58,Female,119,74,4,9
7984,31,Male,109,38,5,2
7985,60,Male,124,81,5,6
7986,43,Male,41,90,1,10
7987,43,Female,142,90,5,5
7988,31,Female,90,98,3,6
7989,24,Male,49,4,1,5
7990,50,Male,112,50,3,1
7991,43,Male,50,91,5,2
7992,62,Male,80,61,4,3
7993,37,Female,70,21,5,7
7994,20,Male,108,36,3,10
7995,69,Female,120,46,2,9
7996,21,Male,98,95,2,2
7997,43,Female,32,71,4,10
7998,28,Female,139,44,3,1
7999,19,Female,16,64,4,1
8000,31,Female,90,98,1,4
8001,61,Female,40,18,5,9
8002,47,Male,61,88,1,4
8003,66,Male,44,13,2,3
8004,29,Female,70,13,5,10
8005,43,Male,133,25,1,8
8006,61,Male,146,5,2,9
8007,50,Male,144,39,1,5
8008,30,Male,35,29,5,2
8009,31,Male,82,57,1,4
8010,41,Male,140,46,5,10
8011,51,Male,57,33,1,8
8012,61,Female,114,88,4,2
8013,43,Male,137,10,1,9
8014,38,Male,107,58,1,5
8015,45,Male,143,25,4,7
8016,65,Female,130,74,2,5
8017,53,Female,129,39,5,3
8018,57,Male,133,16,3,2
8019,19,Female,107,60,2,3
8020,59,Female,23,28,5,2
8021,26,Male,87,76,1,2
8022,40,Female,40,44,2,2
8023,32,Male,120,58,1,2
8024,30,Female,82,32,2,8
8025,40,Male,124,63,2,5
8026,34,Female,145,93,3,9
8027,65,Male,39,45,4,5
8028,19,Male,35,53,2,1
8029,37,Female,68,61,1,8
8030,37,Male,15,50,3,3
8031,63,Male,142,27,2,10
8032,20,Female,15,26,4,10
8033,29,Male,149,3,1,2
8034,57,Male,24,90,3,6
8035,19,Female,54,39,5,4
8036,53,Male,59,65,4,4
8037,31,Female,101,35,5,9
8038,33,Male,41,53,5,10
8039,36,Female,64,91,3,8
8040,51,Female,75,46,3,3
8041,61,Male,27,68,3,9
8042,63,Female,99,83,5,1
8043,23,Male,98,22,1,7
8044,30,Male,34,60,3,7
8045,53,Female,45,6,4,2
8046,39,Male,22,52,3,7
8047,35,Male,38,73,3,7
8048,29,Female,47,75,3,9
8049,69,Male,56,86,5,6
8050,47,Male,108,73,1,10
8051,68,Female,51,29,3,10
8052,57,Male,48,43,5,9
8053,24,Male,67,74,4,3
8054,49,Female,110,34,1,8
8055,65,Male,119,31,5,4
8056,36,Male,62,86,2,1
8057,23,Female,54,46,4,7
8058,37,Male,102,4,4,3
8059,44,Male,57,2,2,4
8060,60,Female,31,5,5,3
8061,54,Female,116,46,5,6
8062,65,Male,125,79,4,10
8063,24,Male,84,19,5,1
8064,22,Female,74,38,2,10
8065,28,Male,91,59,5,7
8066,32,Male,49,79,4,10
8067,20,Male,30,72,5,8
8068,22,Female,52,20,1,3
8069,40,Male,46,76,2,9
8070,54,Male,21,68,2,2
8071,26,Female,60,53,3,10
8072,32,Female,32,55,5,10
8073,20,Female,85,39,2,9
8074,46,Male,54,36,5,5
8075,23,Male,102,58,1,6
8076,34,Female,92,15,4,2
8077,43,Male,19,1,4,5
8078,38,Male,100,95,3,6
8079,25,Male,36,9,3,5
8080,38,Male,88,23,2,4
8081,28,Female,104,52,2,8
8082,55,Female,93,26,2,2
8083,25,Male,133,60,1,1
8084,59,Female,143,18,3,2
8085,41,Male,92,97,3,4
8086,52,Male,50,78,4,1
8087,31,Female,109,58,3,9
8088,31,Female,42,65,3,1
8089,27,Male,112,77,1,5
8090,29,Male,49,79,2,8
8091,55,Male,76,69,1,9
8092,61,Male,101,14,5,9
8093,63,Female,122,78,4,8
8094,51,Female,139,46,4,6
8095,58,Male,93,69,4,6
8096,27,Male,139,75,2,9
8097,34,Female,75,32,2,2
8098,34,Male,40,51,2,3
8099,20,Female,71,69,4,6
8100,48,Male,146,100,4,8
8101,68,Female,56,15,4,7
8102,18,Male,36,53,5,8
8103,29,Male,104,71,5,5
8104,56,Male,72,69,4,9
8105,21,Female,21,94,2,6
8106,59,Female,65,15,2,10
8107,30,Male,104,30,5,2
8108,51,Male,122,78,5,6
8109,59,Male,23,24,4,4
8110,38,Male,52,88,4,5
8111,39,Female,125,35,2,5
8112,21,Female,27,69,3,1
8113,35,Female,21,12,2,10
8114,22,Male,81,84,2,5
8115,36,Male,55,46,4,10
8116,19,Female,30,69,3,9
8117,29,Male,58,36,3,8
8118,34,Female,64,85,4,8
8119,27,Female,148,48,1,3
8120,51,Female,32,67,4,9
8121,23,Female,65,93,5,9
8122,25,Male,17,54,3,10
8123,68,Female,103,89,4,7
8124,28,Male,68,91,2,6
8125,29,Female,63,36,2,9
8126,26,Female,42,52,2,6
8127,19,Female,52,22,4,3
8128,25,Female,42,38,1,6
8129,28,Male,46,99,5,2
8130,53,Male,55,62,2,2
8131,27,Male,50,65,4,7
8132,38,Male,117,3,1,8
8133,37,Female,50,88,3,7
8134,65,Male,121,8,3,5
8135,25,Male,140,39,5,4
8136,53,Female,101,18,4,8
8137,46,Male,80,3,4,9
8138,59,Male,84,18,2,7
8139,29,Male,93,80,1,1
8140,31,Male,107,96,5,4
8141,65,Female,106,1,1,4
8142,67,Female,36,26,5,10
8143,38,Male,34,52,4,3
8144,39,Female,47,12,4,4
8145,38,Male,149,38,5,9
8146,61,Male,104,85,1,1
8147,67,Male,64,41,3,2
8148,47,Female,24,53,3,7
8149,56,Female,93,13,2,9
8150,37,Female,51,76,2,7
8151,41,Female,73,13,1,1
8152,40,Female,102,18,4,7
8153,24,Female,118,19,1,6
8154,26,Male,77,19,5,1
8155,18,Female,35,70,3,1
8156,43,Male,118,48,2,2
8157,55,Male,93,71,1,6
8158,55,Female,51,71,1,4
8159,61,Male,59,28,5,4
8160,39,Male,57,92,4,6
8161,61,Male,130,19,4,9
8162,27,Female,99,80,3,1
8163,23,Female,98,81,2,2
8164,34,Male,17,86,4,8
8165,68,Female,118,83,4,8
8166,67,Male,101,48,4,6
8167,55,Female,125,29,1,6
8168,41,Male,101,48,4,8
8169,68,Male,105,19,5,2
8170,27,Female,49,99,3,2
8171,25,Female,110,47,4,1
8172,38,Female,100,89,2,6
8173,23,Female,130,60,1,6
8174,38,Female,106,48,5,6
8175,56,Male,16,20,3,2
8176,41,Male,138,19,1,7
8177,50,Male,18,42,5,3
8178,35,Female,123,77,1,1
8179,45,Female,125,76,3,1
8180,69,Male,48,49,3,9
8181,49,Male,101,15,4,3
8182,29,Male,27,60,2,8
8183,65,Male,21,68,4,10
8184,59,Female,46,79,1,7
8185,44,Male,37,81,4,2
8186,27,Female,61,27,3,2
8187,63,Male,43,75,3,4
8188,69,Female,37,55,3,2
8189,59,Female,52,87,4,5
8190,49,Female,141,15,5,10
8191,59,Female,58,52,4,7
8192,43,Male,19,31,4,2
8193,42,Male,54,90,4,9
8194,28,Male,92,7,4,1
8195,40,Female,120,13,3,2
8196,51,Male,144,54,2,7
8197,69,Male,63,13,4,5
8198,57,Male,137,20,4,1
8199,40,Female,49,98,2,4
8200,46,Female,120,10,4,8
8201,48,Female,86,52,2,5
8202,24,Male,123,37,3,2
8203,57,Male,139,52,5,9
8204,50,Male,85,27,4,1
8205,38,Female,53,34,5,1
8206,19,Male,105,100,4,10
8207,35,Female,51,62,1,5
8208,64,Female,95,16,1,9
8209,50,Female,146,59,3,6
8210,54,Female,37,21,5,5
8211,51,Male,19,16,5,6
8212,37,Male,124,81,2,6
8213,52,Female,32,79,2,9
8214,68,Male,41,13,4,9
8215,67,Female,38,33,2,5
8216,35,Male,43,54,2,4
8217,63,Male,137,69,5,1
8218,41,Female,142,27,1,6
8219,25,Female,126,52,5,7
8220,47,Female,131,65,2,7
8221,61,Female,146,44,4,1
8222,27,Male,47,30,1,6
8223,40,Female,56,23,2,8
8224,69,Male,139,79,2,3
8225,66,Female,18,100,4,1
8226,28,Male,34,83,4,7
8227,19,Female,82,94,2,4
8228,43,Male,72,16,2,5
8229,53,Male,94,55,5,2
8230,50,Male,148,18,3,7
8231,64,Female,109,90,4,1
8232,30,Female,18,17,4,4
8233,57,Female,58,75,5,8
8234,42,Female,139,52,1,7
8235,21,Male,56,45,1,7
8236,59,Male,43,56,1,7
8237,36,Male,58,93,4,5
8238,35,Female,69,54,3,10
8239,54,Male,94,9,3,3
8240,47,Male,147,17,5,10
8241,36,Female,127,27,1,7
8242,40,Female,35,37,1,8
8243,33,Male,92,22,2,7
8244,18,Female,44,72,5,6
8245,29,Female,37,67,5,9
8246,41,Female,19,38,4,6
8247,51,Female,77,99,4,5
8248,25,Male,73,96,5,6
8249,35,Male,96,72,3,10
8250,65,Male,66,44,5,4
8251,22,Male,79,91,3,6
8252,43,Male,53,96,4,4
8253,47,Female,17,36,5,5
8254,30,Male,85,98,3,6
8255,36,Male,29,25,2,1
8256,46,Female,86,95,2,6
8257,20,Female,84,42,5,6
8258,43,Female,18,13,1,1
8259,57,Male,108,56,5,7
8260,29,Female,48,79,4,10
8261,19,Female,138,51,4,5
8262,28,Female,148,50,2,8
8263,61,Male,50,77,3,5
8264,45,Female,113,52,2,10
8265,35,Female,94,33,3,5
8266,30,Male,80,95,5,2
8267,54,Female,105,25,1,4
8268,39,Male,94,58,4,4
8269,29,Male,73,40,5,10
8270,19,Female,24,87,2,10
8271,54,Male,21,38,5,8
8272,24,Female,126,3,1,3
8273,43,Female,90,16,3,1
8274,43,Female,26,2,1,7
8275,41,Female,93,23,2,9
8276,29,Male,60,98,1,6
8277,33,Female,46,30,4,2
8278,40,Female,129,10,1,2
8279,57,Female,128,65,5,1
8280,26,Male,140,22,3,6
8281,49,Male,104,52,4,8
8282,32,Female,75,56,4,1
8283,54,Male,75,33,4,1
8284,30,Male,116,89,2,1
8285,22,Female,128,86,2,10
8286,28,Female,106,80,5,5
8287,27,Female,143,30,3,7
8288,69,Female,121,82,1,4
8289,30,Female,63,24,5,1
8290,58,Male,39,5,2,1
8291,63,Female,30,53,5,10
8292,67,Female,122,55,3,3
8293,32,Female,58,23,5,5
8294,59,Female,97,91,4,5
8295,24,Female,61,76,1,9
8296,57,Male,138,10,2,9
8297,45,Female,94,98,2,9
8298,49,Male,90,33,3,8
8299,52,Female,34,80,3,9
8300,32,Female,26,93,3,8
8301,65,Female,126,62,2,8
8302,53,Male,74,82,4,8
8303,38,Female,89,27,1,8
8304,23,Female,124,7,3,5
8305,18,Female,48,100,2,10
8306,21,Female,50,27,4,3
8307,28,Female,42,74,3,4
8308,61,Female,53,10,3,9
8309,43,Female,91,75,1,7
8310,54,Male,118,57,1,9
8311,40,Female,105,30,5,7
8312,46,Female,129,3,3,8
8313,38,Female,16,29,5,3
8314,65,Male,131,14,2,8
8315,62,Male,96,77,1,4
8316,62,Female,104,83,4,6
8317,66,Male,56,25,3,1
8318,44,Female,45,10,3,2
8319,56,Female,75,79,5,7
8320,57,Male,116,92,1,6
8321,30,Female,70,49,5,10
8322,40,Male,97,38,3,5
8323,33,Male,142,71,1,7
8324,47,Male,28,14,3,2
8325,21,Female,28,30,1,10
8326,57,Female,64,40,3,4
8327,33,Female,115,12,4,5
8328,48,Female,82,92,5,8
8329,59,Female,85,14,1,6
8330,42,Female,25,1,5,6
8331,61,Female,28,68,1,5
8332,29,Male,120,49,1,10
8333,43,Female,118,18,1,5
8334,54,Female,145,36,3,1
8335,65,Female,142,64,2,4
8336,50,Male,22,96,3,9
8337,45,Male,33,28,2,2
8338,26,Male,126,92,3,6
8339,29,Female,72,32,2,2
8340,22,Male,39,72,1,9
8341,69,Male,59,25,1,5
8342,45,Female,116,47,2,9
8343,52,Female,62,20,2,10
8344,22,Female,64,33,5,5
8345,51,Male,95,30,1,9
8346,63,Female,58,37,3,2
8347,51,Female,73,80,5,7
8348,30,Female,117,53,2,8
8349,56,Female,92,89,3,3
8350,59,Female,32,74,4,1
8351,62,Female,130,69,4,2
8352,65,Male,120,8,4,10
8353,31,Female,25,97,3,5
8354,28,Male,76,1,2,9
8355,59,Male,62,95,3,5
8356,55,Female,108,7,5,1
8357,21,Male,101,62,5,1
8358,50,Male,64,87,4,2
8359,24,Male,74,58,2,1
8360,58,Female,73,88,5,8
8361,25,Male,29,78,1,2
8362,54,Male,43,87,1,8
8363,68,Male,54,73,4,5
8364,27,Male,45,8,4,1
8365,60,Female,87,64,4,4
8366,32,Female,25,8,5,2
8367,55,Male,95,3,2,6
8368,32,Female,76,58,4,5
8369,22,Female,65,32,3,9
8370,46,Male,71,68,4,3
8371,36,Female,146,49,5,5
8372,68,Female,38,38,2,10
8373,27,Male,55,2,4,7
8374,29,Male,63,9,1,9
8375,21,Female,50,46,4,3
8376,48,Female,24,65,4,4
8377,35,Female,92,49,2,1
8378,33,Female,149,75,3,2
8379,57,Male,100,29,4,3
8380,53,Male,74,90,4,10
8381,42,Male,110,91,5,7
8382,40,Male,22,29,2,7
8383,29,Male,149,33,5,1
8384,51,Female,121,28,4,9
8385,53,Female,72,95,4,3
8386,54,Male,95,83,1,3
8387,20,Male,100,26,5,2
8388,26,Male,48,29,2,3
8389,35,Female,98,11,4,6
8390,60,Female,131,96,1,10
8391,52,Female,36,85,1,4
8392,51,Male,29,34,3,2
8393,58,Male,147,86,2,8
8394,31,Male,116,48,1,1
8395,21,Male,19,27,2,10
8396,46,Male,37,72,4,8
8397,58,Female,97,40,3,2
8398,62,Male,28,31,2,9
8399,67,Female,24,65,3,4
8400,32,Female,45,39,2,4
8401,45,Female,141,98,2,7
8402,59,Female,51,24,5,3
8403,33,Female,45,92,3,10
8404,29,Male,113,68,2,3
8405,69,Male,49,82,5,4
8406,22,Male,125,93,5,10
8407,51,Female,82,23,3,3
8408,59,Female,131,61,4,10
8409,18,Female,140,27,3,8
8410,56,Female,20,16,2,9
8411,49,Female,133,45,4,5
8412,43,Female,44,27,3,3
8413,34,Male,83,73,3,7
8414,65,Female,122,5,3,3
8415,44,Female,49,59,3,6
8416,41,Male,117,72,4,4
8417,52,Female,58,82,2,7
8418,63,Male,43,35,5,6
8419,59,Male,20,70,3,7
8420,56,Male,41,87,5,4
8421,43,Female,42,46,5,6
8422,66,Male,147,90,5,10
8423,55,Male,70,56,3,7
8424,40,Female,126,24,3,10
8425,39,Male,68,10,3,8
8426,21,Female,94,79,3,10
8427,66,Female,119,38,1,9
8428,26,Male,32,84,2,3
8429,21,Female,57,93,1,5
8430,24,Female,103,70,4,10
8431,40,Male,88,48,1,3
8432,19,Male,24,9,1,5
8433,66,Male,148,50,1,2
8434,41,Male,103,69,2,3
8435,57,Female,146,48,5,7
8436,48,Male,48,39,4,8
8437,64,Male,97,83,4,5
8438,48,Male,146,5,2,3
8439,64,Female,112,84,1,4
8440,57,Female,45,11,5,3
8441,65,Female,94,60,3,3
8442,68,Female,74,27,2,9
8443,60,Female,16,93,5,4
8444,51,Male,50,7,2,6
8445,41,Female,139,60,2,3
8446,66,Female,117,50,3,8
8447,43,Female,130,67,5,4
8448,33,Male,115,69,1,8
8449,64,Male,60,55,5,2
8450,30,Female,94,77,5,9
8451,32,Male,121,16,1,2
8452,44,Female,58,12,3,3
8453,21,Male,63,27,5,3
8454,33,Male,102,33,1,5
8455,47,Female,72,79,2,3
8456,61,Male,105,85,2,8
8457,47,Female,149,81,1,10
8458,53,Female,108,55,2,7
8459,20,Female,92,52,5,1
8460,39,Male,136,37,1,6
8461,66,Male,90,15,5,2
8462,39,Female,67,84,4,8
8463,67,Female,37,83,3,10
8464,67,Male,91,65,3,8
8465,66,Female,87,68,3,7
8466,29,Male,102,3,1,8
8467,38,Male,117,72,4,1
8468,21,Male,108,5,3,8
8469,48,Female,74,9,5,1
8470,61,Female,24,1,3,3
8471,48,Male,116,30,4,4
8472,40,Female,72,71,5,3
8473,37,Female,23,86,5,2
8474,32,Male,27,20,1,3
8475,40,Male,145,93,1,9
8476,45,Female,87,27,2,2
8477,33,Male,130,89,4,5
8478,54,Female,139,99,5,3
8479,38,Male,125,91,4,9
8480,32,Male,85,63,3,7
8481,34,Female,103,75,3,10
8482,67,Female,34,81,2,3
8483,54,Female,95,31,5,2
8484,30,Female,104,82,5,2
8485,36,Female,33,19,2,5
8486,47,Male,126,93,3,9
8487,62,Male,145,79,5,2
8488,35,Female,121,62,4,2
8489,31,Male,135,7,5,8
8490,53,Female,106,37,3,3
8491,53,Male,94,71,5,3
8492,37,Male,45,86,5,6
8493,69,Female,67,76,1,6
8494,36,Female,127,8,5,6
8495,62,Female,48,57,2,5
8496,61,Male,45,82,2,4
8497,24,Female,20,28,4,9
8498,61,Female,41,82,5,4
8499,21,Female,21,95,4,1
8500,51,Female,63,17,3,8
8501,19,Female,110,87,3,8
8502,22,Female,74,11,1,3
8503,27,Male,47,15,1,9
8504,49,Male,61,30,5,7
8505,59,Male,133,95,5,7
8506,58,Male,41,6,4,5
8507,30,Female,36,12,4,3
8508,56,Female,61,87,5,10
8509,22,Male,107,61,5,5
8510,27,Male,16,36,1,3
8511,27,Male,61,35,1,3
8512,55,Female,41,67,1,1
8513,44,Female,41,92,5,4
8514,68,Female,89,79,4,9
8515,38,Male,24,77,2,6
8516,25,Male,135,63,2,6
8517,18,Male,47,83,4,6
8518,45,Male,140,40,4,5
8519,66,Male,22,82,4,2
8520,56,Female,149,31,1,5
8521,31,Female,85,37,3,10
8522,38,Female,149,85,5,3
8523,47,Female,55,5,1,10
8524,38,Female,132,81,2,2
8525,66,Male,69,83,5,4
8526,26,Female,21,4,4,10
8527,34,Male,98,26,2,9
8528,22,Female,92,24,4,7
8529,48,Male,67,39,4,10
8530,69,Male,28,56,4,9
8531,57,Male,127,54,5,3
8532,55,Male,71,38,2,2
8533,60,Male,105,54,2,9
8534,36,Male,60,19,4,6
8535,53,Female,105,94,1,10
8536,67,Male,147,26,3,4
8537,50,Male,116,52,1,4
8538,30,Female,120,75,5,10
8539,31,Male,142,61,3,10
8540,50,Female,46,67,1,6
8541,46,Female,20,22,2,7
8542,60,Male,88,17,1,10
8543,66,Male,149,11,4,5
8544,53,Female,43,39,5,8
8545,61,Male,48,61,1,10
8546,27,Female,21,91,1,1
8547,48,Male,95,49,3,1
8548,23,Female,91,93,4,4
8549,18,Male,72,61,3,8
8550,24,Male,99,12,5,8
8551,44,Female,87,13,5,6
8552,38,Female,59,58,4,5
8553,45,Female,61,11,3,10
8554,33,Female,91,64,4,10
8555,63,Male,87,31,3,2
8556,40,Female,130,11,2,5
8557,69,Female,44,43,4,5
8558,37,Male,85,36,5,2
8559,55,Male,117,2,3,8
8560,42,Female,147,87,2,10
8561,45,Male,118,61,5,5
8562,22,Female,136,36,3,5
8563,38,Male,143,78,2,1
8564,35,Female,45,49,5,1
8565,64,Male,123,27,5,1
8566,23,Female,86,12,2,8
8567,46,Female,141,58,5,10
8568,36,Male,99,93,3,2
8569,50,Male,29,6,3,8
8570,18,Female,70,44,5,6
8571,62,Female,41,47,1,5
8572,20,Male,16,23,2,6
8573,59,Male,88,74,1,4
8574,38,Male,78,98,3,3
8575,52,Male,19,76,5,4
8576,58,Male,105,96,4,9
8577,57,Male,82,26,4,8
8578,20,Male,95,7,1,8
8579,42,Male,99,32,1,1
8580,62,Male,37,33,1,5
8581,55,Female,111,82,3,6
8582,62,Male,138,99,3,9
8583,37,Male,51,20,5,10
8584,69,Female,44,95,3,10
8585,61,Female,131,69,5,6
8586,62,Female,23,96,5,1
8587,51,Female,146,52,1,1
8588,38,Female,80,42,4,7
8589,65,Female,134,83,1,3
8590,40,Male,138,1,3,7
8591,23,Female,58,63,2,5
8592,68,Female,123,7,3,1
8593,30,Female,51,58,4,8
8594,66,Male,81,86,3,9
8595,40,Female,74,50,4,6
8596,26,Male,50,34,2,2
8597,34,Female,63,51,2,9
8598,19,Female,121,10,5,2
8599,36,Male,22,26,3,6
8600,36,Male,55,32,5,10
8601,24,Female,115,42,1,4
8602,59,Male,127,91,1,6
8603,59,Male,123,62,1,4
8604,37,Female,100,12,1,3
8605,26,Female,92,40,1,8
8606,34,Female,69,87,3,5
8607,44,Male,124,78,5,1
8608,64,Female,79,34,5,8
8609,19,Female,78,81,4,3
8610,53,Male,132,70,1,4
8611,36,Male,56,27,2,9
8612,34,Female,131,8,4,3
8613,22,Male,64,97,4,5
8614,56,Female,62,99,3,8
8615,35,Male,87,47,4,6
8616,24,Female,149,81,2,3
8617,34,Male,120,26,5,8
8618,56,Male,22,57,4,5
8619,53,Male,124,7,3,6
8620,57,Male,45,88,1,3
8621,62,Female,26,89,2,8
8622,21,Male,141,99,1,4
8623,55,Female,71,26,4,9
8624,42,Male,41,59,5,5
8625,22,Male,60,69,3,1
8626,47,Female,149,47,2,9
8627,29,Male,75,35,5,8
8628,21,Male,72,30,2,5
8629,41,Female,27,50,3,3
8630,46,Male,114,89,3,9
8631,26,Female,63,24,4,7
8632,21,Male,49,30,2,8
8633,68,Male,108,84,4,3
8634,41,Male,109,54,2,6
8635,31,Female,86,67,2,4
8636,22,Male,137,32,1,3
8637,35,Male,24,8,4,4
8638,59,Male,18,50,2,2
8639,36,Male,139,47,2,5
8640,29,Male,43,87,3,8
8641,35,Male,60,46,1,5
8642,34,Male,91,80,3,2
8643,47,Male,73,35,4,7
8644,41,Male,80,61,4,8
8645,28,Female,121,89,2,4
8646,52,Male,100,79,5,3
8647,40,Female,147,51,3,8
8648,34,Female,23,63,4,10
8649,18,Female,34,8,2,2
8650,32,Male,141,34,2,7
8651,49,Female,31,25,3,10
8652,26,Female,26,44,2,8
8653,32,Female,96,83,1,5
8654,45,Male,81,43,5,7
8655,41,Female,147,50,3,9
8656,52,Male,67,13,3,8
8657,39,Female,68,46,3,5
8658,44,Female,82,76,2,4
8659,36,Male,49,79,2,3
8660,62,Male,102,87,3,6
8661,29,Female,29,53,3,4
8662,37,Female,29,63,1,4
8663,18,Female,45,2,4,7
8664,38,Male,121,40,1,10
8665,66,Male,24,23,3,5
8666,62,Female,71,59,2,1
8667,18,Female,21,69,2,5
8668,27,Male,147,34,3,6
8669,64,Male,139,74,4,1
8670,49,Female,133,27,5,3
8671,56,Male,94,55,5,6
8672,39,Female,138,4,1,7
8673,35,Male,71,68,4,7
8674,65,Female,86,72,5,7
8675,63,Female,42,70,4,9
8676,49,Female,50,89,2,2
8677,44,Male,70,27,2,3
8678,45,Female,130,47,4,7
8679,35,Female,73,40,3,6
8680,56,Male,137,84,5,1
8681,66,Female,80,27,5,10
8682,46,Female,23,7,2,7
8683,35,Female,148,23,1,2
8684,61,Male,133,84,5,4
8685,25,Male,136,64,2,7
8686,48,Male,79,98,2,4
8687,51,Male,145,29,4,6
8688,24,Female,141,61,4,9
8689,53,Male,101,44,4,5
8690,35,Male,47,69,1,3
8691,55,Male,67,27,5,6
8692,26,Female,106,12,1,4
8693,26,Female,65,17,1,9
8694,63,Female,85,37,4,2
8695,25,Male,54,34,2,10
8696,68,Female,53,94,3,5
8697,52,Female,135,36,2,9
8698,35,Male,99,6,2,10
8699,22,Female,51,96,2,7
8700,31,Male,101,32,2,5
8701,45,Male,143,73,1,8
8702,47,Female,77,22,4,2
8703,21,Male,57,10,4,4
8704,56,Male,114,29,2,6
8705,37,Male,119,11,3,7
8706,42,Male,22,92,5,8
8707,45,Male,63,66,2,4
8708,29,Male,110,56,2,9
8709,19,Female,137,85,3,7
8710,60,Male,61,95,1,2
8711,31,Male,39,58,2,9
8712,39,Male,145,52,3,7
8713,48,Male,128,61,1,5
8714,40,Female,113,17,1,3
8715,65,Female,110,91,2,9
8716,37,Male,48,30,1,7
8717,55,Female,123,72,2,3
8718,21,Male,106,37,2,5
8719,32,Male,22,5,4,3
8720,41,Male,77,26,5,3
8721,42,Male,96,70,5,7
8722,18,Female,39,80,4,9
8723,24,Female,143,1,2,5
8724,48,Male,22,9,3,4
8725,29,Male,138,85,1,4
8726,59,Female,112,71,4,3
8727,22,Female,115,64,4,8
8728,61,Male,125,79,4,10
8729,67,Female,17,24,4,1
8730,59,Male,149,5,5,3
8731,55,Female,114,51,2,2
8732,29,Female,25,38,4,7
8733,56,Female,73,29,4,6
8734,35,Female,93,46,4,1
8735,19,Male,52,52,3,3
8736,27,Male,136,46,3,4
8737,32,Female,79,75,1,10
8738,47,Male,60,68,2,7
8739,61,Female,139,59,4,3
8740,34,Female,70,10,1,4
8741,21,Male,21,98,1,7
8742,24,Male,119,4,2,4
8743,58,Male,54,52,3,9
8744,48,Female,111,74,2,6
8745,68,Male,66,97,1,2
8746,56,Male,45,18,2,1
8747,51,Male,21,76,3,8
8748,23,Male,105,51,1,3
8749,67,Female,31,23,2,7
8750,55,Female,139,25,4,4
8751,62,Female,18,60,4,3
8752,68,Female,136,37,2,9
8753,51,Female,113,68,2,6
8754,61,Female,75,77,3,6
8755,32,Female,35,18,1,6
8756,31,Male,91,29,2,3
8757,23,Female,61,30,1,6
8758,67,Female,89,92,4,4
8759,54,Female,63,7,1,2
8760,67,Female,41,88,5,3
8761,49,Male,45,41,3,4
8762,20,Female,46,74,3,1
8763,20,Female,32,37,1,7
8764,39,Male,139,27,3,5
8765,39,Female,77,21,1,9
8766,27,Female,142,100,1,6
8767,68,Female,30,43,4,8
8768,20,Female,76,51,1,9
8769,29,Female,53,93,3,6
8770,46,Female,129,71,5,7
8771,65,Female,86,13,2,6
8772,34,Male,76,53,3,6
8773,24,Male,145,87,5,2
8774,30,Female,97,63,3,5
8775,19,Male,137,57,5,6
8776,21,Female,123,25,3,10
8777,27,Male,136,13,2,5
8778,56,Female,133,37,4,4
8779,41,Male,32,30,4,6
8780,34,Female,90,90,2,6
8781,69,Male,25,12,3,8
8782,23,Male,145,65,5,8
8783,36,Female,76,18,1,10
8784,22,Female,85,85,3,1
8785,49,Male,75,62,2,2
8786,27,Male,146,24,4,1
8787,26,Female,75,60,4,10
8788,44,Male,116,17,3,7
8789,30,Female,27,60,5,8
8790,36,Male,26,9,2,3
8791,38,Male,49,52,2,3
8792,41,Female,65,92,5,7
8793,55,Female,57,15,5,8
8794,21,Female,125,77,3,6
8795,41,Male,80,28,3,8
8796,52,Male,29,81,4,2
8797,20,Male,53,9,4,7
8798,21,Female,40,56,5,5
8799,54,Male,126,85,1,6
8800,57,Male,65,94,1,7
8801,65,Female,125,75,1,9
8802,52,Male,146,94,2,7
8803,48,Male,112,36,3,1
8804,61,Female,133,56,5,5
8805,42,Female,70,89,4,4
8806,57,Female,83,71,1,8
8807,30,Female,18,20,4,7
8808,21,Female,143,55,3,4
8809,63,Female,64,60,5,3
8810,31,Female,98,35,1,6
8811,30,Female,84,74,1,8
8812,44,Female,34,99,5,3
8813,23,Male,41,1,4,5
8814,34,Female,40,78,3,10
8815,53,Female,24,45,3,1
8816,57,Male,96,69,3,10
8817,66,Female,119,40,4,10
8818,52,Male,102,38,4,8
8819,34,Male,38,98,1,7
8820,58,Female,131,24,4,8
8821,19,Male,60,4,2,2
8822,30,Female,69,91,5,7
8823,69,Female,92,69,4,4
8824,19,Male,102,13,3,2
